adcode,province,city,district,level,lng,lat
820001,澳门特别行政区,,花地玛堂区,district,113.5528956,22.20787
820004,澳门特别行政区,,大堂区,district,113.5536475,22.18853944
820008,澳门特别行政区,,圣方济各堂区,district,113.5599542,22.12348639
820007,澳门特别行政区,,路氹填海区,district,113.5695992,22.13663
620000,甘肃省,,,province,103.826777,36.060634
620200,甘肃省,嘉峪关市,,city,98.2882,39.77325
620900,甘肃省,酒泉市,,city,98.49432,39.733416
620923,甘肃省,酒泉市,肃北蒙古族自治县,district,94.876533,39.512158
620982,甘肃省,酒泉市,敦煌市,district,94.66201,40.142141
620981,甘肃省,酒泉市,玉门市,district,97.045617,40.292344
620921,甘肃省,酒泉市,金塔县,district,98.901523,39.984146
620902,甘肃省,酒泉市,肃州区,district,98.507834,39.74511
620924,甘肃省,酒泉市,阿克塞哈萨克族自治县,district,94.340202,39.633944
620922,甘肃省,酒泉市,瓜州县,district,95.782255,40.520457
620100,甘肃省,兰州市,,city,103.834228,36.060798
620111,甘肃省,兰州市,红古区,district,102.859338,36.345768
620105,甘肃省,兰州市,安宁区,district,103.718953,36.104493
620121,甘肃省,兰州市,永登县,district,103.260273,36.736457
620122,甘肃省,兰州市,皋兰县,district,103.947345,36.332434
620104,甘肃省,兰州市,西固区,district,103.627966,36.08845
620103,甘肃省,兰州市,七里河区,district,103.786261,36.066249
620123,甘肃省,兰州市,榆中县,district,104.112541,35.843354
620102,甘肃省,兰州市,城关区,district,103.825315,36.056948
620800,甘肃省,平凉市,,city,106.664913,35.542417
620802,甘肃省,平凉市,崆峒区,district,106.67489,35.542437
620825,甘肃省,平凉市,庄浪县,district,106.036201,35.20266
620826,甘肃省,平凉市,静宁县,district,105.732165,35.522035
620881,甘肃省,平凉市,华亭市,district,106.628899,35.207695
620822,甘肃省,平凉市,灵台县,district,107.595874,35.070027
620823,甘肃省,平凉市,崇信县,district,107.025762,35.305648
620821,甘肃省,平凉市,泾川县,district,107.367608,35.332992
620300,甘肃省,金昌市,,city,102.187972,38.521468
620321,甘肃省,金昌市,永昌县,district,101.984642,38.243534
620302,甘肃省,金昌市,金川区,district,102.1939,38.520373
620500,甘肃省,天水市,,city,105.724828,34.581514
620521,甘肃省,天水市,清水县,district,106.137318,34.749906
620503,甘肃省,天水市,麦积区,district,105.889452,34.571143
620502,甘肃省,天水市,秦州区,district,105.724914,34.581187
620524,甘肃省,天水市,武山县,district,104.89121,34.72183
620523,甘肃省,天水市,甘谷县,district,105.340789,34.745447
620525,甘肃省,天水市,张家川回族自治县,district,106.20513,34.988676
620522,甘肃省,天水市,秦安县,district,105.675799,34.859094
620400,甘肃省,白银市,,city,104.138872,36.545123
620421,甘肃省,白银市,靖远县,district,104.676202,36.571736
620423,甘肃省,白银市,景泰县,district,104.063125,37.18351
620402,甘肃省,白银市,白银区,district,104.14956,36.53469
620403,甘肃省,白银市,平川区,district,104.825275,36.728494
620422,甘肃省,白银市,会宁县,district,105.052883,35.693241
620600,甘肃省,武威市,,city,102.637821,37.92898
620602,甘肃省,武威市,凉州区,district,102.641959,37.928217
620622,甘肃省,武威市,古浪县,district,102.897542,37.470882
620621,甘肃省,武威市,民勤县,district,103.093671,38.624293
620623,甘肃省,武威市,天祝藏族自治县,district,103.142416,36.971978
620700,甘肃省,张掖市,,city,100.449858,38.924766
620721,甘肃省,张掖市,肃南裕固族自治县,district,99.627762,38.839221
620724,甘肃省,张掖市,高台县,district,99.819265,39.378294
620723,甘肃省,张掖市,临泽县,district,100.164333,39.15224
620702,甘肃省,张掖市,甘州区,district,100.415324,38.944315
620722,甘肃省,张掖市,民乐县,district,100.812047,38.430318
620725,甘肃省,张掖市,山丹县,district,101.088611,38.7846
621100,甘肃省,定西市,,city,104.592342,35.607947
621123,甘肃省,定西市,渭源县,district,104.215092,35.137028
621124,甘肃省,定西市,临洮县,district,103.859446,35.394993
621126,甘肃省,定西市,岷县,district,104.036731,34.43833
621125,甘肃省,定西市,漳县,district,104.471722,34.84854
621122,甘肃省,定西市,陇西县,district,104.634928,35.003899
621102,甘肃省,定西市,安定区,district,104.610647,35.580918
621121,甘肃省,定西市,通渭县,district,105.242312,35.211311
623000,甘肃省,甘南藏族自治州,,city,102.911736,34.983266
623021,甘肃省,甘南藏族自治州,临潭县,district,103.353665,34.693009
623022,甘肃省,甘南藏族自治州,卓尼县,district,103.506849,34.589476
623025,甘肃省,甘南藏族自治州,玛曲县,district,102.072608,33.998145
623027,甘肃省,甘南藏族自治州,夏河县,district,102.548303,35.203857
623026,甘肃省,甘南藏族自治州,碌曲县,district,102.487512,34.591084
623001,甘肃省,甘南藏族自治州,合作市,district,102.910305,35.000228
623024,甘肃省,甘南藏族自治州,迭部县,district,103.221735,34.055888
623023,甘肃省,甘南藏族自治州,舟曲县,district,104.251543,33.793695
621000,甘肃省,庆阳市,,city,107.643433,35.709459
621027,甘肃省,庆阳市,镇原县,district,107.200888,35.677705
621022,甘肃省,庆阳市,环县,district,107.308788,36.568566
621021,甘肃省,庆阳市,庆城县,district,107.881706,36.016125
621023,甘肃省,庆阳市,华池县,district,107.98972,36.461474
621024,甘肃省,庆阳市,合水县,district,108.021859,35.833908
621002,甘肃省,庆阳市,西峰区,district,107.650563,35.730318
621026,甘肃省,庆阳市,宁县,district,107.913463,35.509252
621025,甘肃省,庆阳市,正宁县,district,108.359964,35.492158
622900,甘肃省,临夏回族自治州,,city,103.210386,35.601792
622927,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县,district,102.875939,35.717697
622923,甘肃省,临夏回族自治州,永靖县,district,103.285853,35.958306
622901,甘肃省,临夏回族自治州,临夏市,district,103.24222,35.604682
622924,甘肃省,临夏回族自治州,广河县,district,103.575582,35.488248
622921,甘肃省,临夏回族自治州,临夏县,district,103.04068,35.478726
622926,甘肃省,临夏回族自治州,东乡族自治县,district,103.388122,35.664409
622925,甘肃省,临夏回族自治州,和政县,district,103.350996,35.424602
622922,甘肃省,临夏回族自治州,康乐县,district,103.708507,35.370296
621200,甘肃省,陇南市,,city,104.960296,33.370174
621221,甘肃省,陇南市,成县,district,105.729569,33.740547
621227,甘肃省,陇南市,徽县,district,106.087156,33.769927
621228,甘肃省,陇南市,两当县,district,106.304973,33.908952
621224,甘肃省,陇南市,康县,district,105.608609,33.329212
621222,甘肃省,陇南市,文县,district,104.6835,32.944031
621202,甘肃省,陇南市,武都区,district,104.921861,33.400685
621225,甘肃省,陇南市,西和县,district,105.298756,34.014215
621226,甘肃省,陇南市,礼县,district,105.17864,34.189345
621223,甘肃省,陇南市,宕昌县,district,104.393385,34.047261
510000,四川省,,,province,104.076452,30.651696
510800,四川省,广元市,,city,105.844004,32.435774
510812,四川省,广元市,朝天区,district,105.882848,32.651352
510824,四川省,广元市,苍溪县,district,105.934756,31.731709
510811,四川省,广元市,昭化区,district,105.957612,32.333173
510823,四川省,广元市,剑阁县,district,105.524699,32.288681
510822,四川省,广元市,青川县,district,105.238498,32.575821
510802,四川省,广元市,利州区,district,105.845307,32.433756
510821,四川省,广元市,旺苍县,district,106.290124,32.229074
511300,四川省,南充市,,city,106.110565,30.837235
511321,四川省,南充市,南部县,district,106.036349,31.348255
511322,四川省,南充市,营山县,district,106.565524,31.077057
511304,四川省,南充市,嘉陵区,district,106.07208,30.758831
511325,四川省,南充市,西充县,district,105.900894,30.995546
511381,四川省,南充市,阆中市,district,106.005046,31.558356
511302,四川省,南充市,顺庆区,district,106.092327,30.797366
511323,四川省,南充市,蓬安县,district,106.412156,31.028537
511324,四川省,南充市,仪陇县,district,106.303082,31.271693
511303,四川省,南充市,高坪区,district,106.118931,30.781284
511900,四川省,巴中市,,city,106.747548,31.867853
511902,四川省,巴中市,巴州区,district,106.76887,31.851458
511922,四川省,巴中市,南江县,district,106.828697,32.346589
511923,四川省,巴中市,平昌县,district,107.103613,31.560436
511921,四川省,巴中市,通江县,district,107.245033,31.911705
511903,四川省,巴中市,恩阳区,district,106.634651,31.796476
510600,四川省,德阳市,,city,104.397795,31.127449
510623,四川省,德阳市,中江县,district,104.678601,31.03327
510682,四川省,德阳市,什邡市,district,104.167345,31.12655
510604,四川省,德阳市,罗江区,district,104.510457,31.317388
510683,四川省,德阳市,绵竹市,district,104.220679,31.339251
510603,四川省,德阳市,旌阳区,district,104.417061,31.143335
510681,四川省,德阳市,广汉市,district,104.282204,30.977264
510700,四川省,绵阳市,,city,104.679127,31.467673
510781,四川省,绵阳市,江油市,district,104.74564,31.778572
510725,四川省,绵阳市,梓潼县,district,105.170746,31.642635
510704,四川省,绵阳市,游仙区,district,104.766136,31.473788
510722,四川省,绵阳市,三台县,district,105.093722,31.095826
510703,四川省,绵阳市,涪城区,district,104.756917,31.455192
510727,四川省,绵阳市,平武县,district,104.555481,32.409684
510726,四川省,绵阳市,北川羌族自治县,district,104.468163,31.617192
510723,四川省,绵阳市,盐亭县,district,105.389453,31.208362
510705,四川省,绵阳市,安州区,district,104.567543,31.534319
510100,四川省,成都市,,city,104.066301,30.572961
510182,四川省,成都市,彭州市,district,103.957706,30.990463
510185,四川省,成都市,简阳市,district,104.547644,30.410937
510131,四川省,成都市,蒲江县,district,103.506478,30.197558
510106,四川省,成都市,金牛区,district,104.052236,30.691359
510105,四川省,成都市,青羊区,district,104.062415,30.674583
510129,四川省,成都市,大邑县,district,103.51226,30.573004
510184,四川省,成都市,崇州市,district,103.673025,30.630183
510104,四川省,成都市,锦江区,district,104.117262,30.598726
510121,四川省,成都市,金堂县,district,104.411871,30.86203
510183,四川省,成都市,邛崃市,district,103.464176,30.41029
510118,四川省,成都市,新津区,district,103.810906,30.410404
510181,四川省,成都市,都江堰市,district,103.647193,30.988763
510117,四川省,成都市,郫都区,district,103.900486,30.795113
510116,四川省,成都市,双流区,district,103.92342,30.574884
510112,四川省,成都市,龙泉驿区,district,104.27536,30.556808
510108,四川省,成都市,成华区,district,104.101452,30.659966
510107,四川省,成都市,武侯区,district,104.043246,30.641849
510113,四川省,成都市,青白江区,district,104.251342,30.8786
510114,四川省,成都市,新都区,district,104.158593,30.823568
510115,四川省,成都市,温江区,district,103.856423,30.681956
511600,四川省,广安市,,city,106.632647,30.456354
511623,四川省,广安市,邻水县,district,106.930242,30.334911
511602,四川省,广安市,广安区,district,106.641628,30.473943
511622,四川省,广安市,武胜县,district,106.295945,30.349493
511603,四川省,广安市,前锋区,district,106.886039,30.496059
511681,四川省,广安市,华蓥市,district,106.783151,30.390439
511621,四川省,广安市,岳池县,district,106.440056,30.538656
511700,四川省,达州市,,city,107.46778,31.209278
511724,四川省,达州市,大竹县,district,107.204702,30.736222
511703,四川省,达州市,达川区,district,107.511736,31.196573
511702,四川省,达州市,通川区,district,107.505053,31.214665
511781,四川省,达州市,万源市,district,108.034393,32.081698
511723,四川省,达州市,开江县,district,107.868609,31.082945
511722,四川省,达州市,宣汉县,district,107.727198,31.353845
511725,四川省,达州市,渠县,district,106.973114,30.836504
510900,四川省,遂宁市,,city,105.592602,30.53268
510923,四川省,遂宁市,大英县,district,105.236852,30.594472
510981,四川省,遂宁市,射洪市,district,105.388366,30.871079
510921,四川省,遂宁市,蓬溪县,district,105.707498,30.75763
510904,四川省,遂宁市,安居区,district,105.45636,30.355091
510903,四川省,遂宁市,船山区,district,105.568359,30.526201
512000,四川省,资阳市,,city,104.627265,30.129236
512022,四川省,资阳市,乐至县,district,105.019823,30.275418
512021,四川省,资阳市,安岳县,district,105.35551,30.103623
512002,四川省,资阳市,雁江区,district,104.676814,30.107778
511400,四川省,眉山市,,city,103.848417,30.077113
